
1551321659975,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321659976,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321659981,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321659982,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321659985,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,1
1551321659986,1,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321659993,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321659994,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321659998,4,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660002,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660006,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,0,0,0
1551321660007,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660010,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660012,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660016,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,0,0,0
1551321660017,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660020,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,2,0,0
1551321660022,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660028,3,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,2,0,0
1551321660030,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660034,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660036,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660039,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660040,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660044,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660045,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660050,3,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,2,0,0
1551321660053,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660056,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,1
1551321660058,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660061,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660062,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660066,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660067,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660070,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660072,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660075,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,0,0,0
1551321660076,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660080,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660081,1,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660085,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,2,0,1
1551321660087,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660091,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,0,0,0
1551321660091,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660095,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660097,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660101,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660102,1,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660105,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660106,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660110,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660111,1,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660115,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660116,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660120,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660121,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660125,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660126,1,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660133,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660134,1,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660138,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660139,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660143,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660145,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660150,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,0,0,0
1551321660151,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660155,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660156,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660161,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660162,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660165,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660166,1,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660170,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,0,0,0
1551321660171,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660175,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,0,0,0
1551321660176,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660179,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,2,0,0
1551321660181,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660184,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660185,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660189,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660190,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660194,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660195,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660198,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660199,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660203,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660204,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660207,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,0,0,0
1551321660208,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660211,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,0,0,0
1551321660212,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660216,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660217,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660220,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660221,1,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660224,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660225,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660231,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660232,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660235,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,0,0,0
1551321660236,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660238,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,2,0,1
1551321660240,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660244,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660245,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660248,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,0,0,0
1551321660249,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660252,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660253,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660257,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,0,0,0
1551321660258,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660261,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,0,0,0
1551321660262,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660265,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660266,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660271,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660272,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660276,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,0,0,0
1551321660277,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660281,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660282,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660286,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,0,0,0
1551321660287,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660290,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660291,1,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660295,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660296,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660301,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660302,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660305,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660306,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660310,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660312,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660316,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660317,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660320,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660321,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660324,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660325,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660332,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660333,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660336,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660337,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660340,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660341,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660344,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,1
1551321660346,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660348,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660349,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660353,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,0,0,0
1551321660354,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660358,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660359,1,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660362,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660363,1,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660366,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660367,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660371,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660372,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660375,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,1,0,0
1551321660376,0,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660379,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660380,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660383,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660385,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660388,3,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12997,0,1,1,null,2,0,0
1551321660390,1,Select-0,200,OK,Thread Group 1-1,text,true,,12866,0,0,0,null,0,0,0
1551321660394,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660395,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660400,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13000,0,1,1,null,1,0,0
1551321660401,0,Select-0,200,OK,Thread Group 1-1,text,true,,12869,0,0,0,null,0,0,0
1551321660403,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12998,0,1,1,null,1,0,0
1551321660405,0,Select-0,200,OK,Thread Group 1-1,text,true,,12867,0,0,0,null,0,0,0
1551321660407,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13002,0,1,1,null,1,0,0
1551321660408,1,Select-0,200,OK,Thread Group 1-1,text,true,,12871,0,0,0,null,0,0,0
1551321660413,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660414,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660417,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12998,0,1,1,null,1,0,0
1551321660418,0,Select-0,200,OK,Thread Group 1-1,text,true,,12867,0,0,0,null,0,0,0
1551321660421,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13002,0,1,1,null,1,0,0
1551321660422,0,Select-0,200,OK,Thread Group 1-1,text,true,,12871,0,0,0,null,0,0,0
1551321660425,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660426,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660430,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12998,0,1,1,null,0,0,0
1551321660431,0,Select-0,200,OK,Thread Group 1-1,text,true,,12867,0,0,0,null,0,0,0
1551321660434,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13002,0,1,1,null,1,0,0
1551321660435,1,Select-0,200,OK,Thread Group 1-1,text,true,,12871,0,0,0,null,0,0,0
1551321660439,3,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,2,0,0
1551321660441,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660444,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12998,0,1,1,null,2,0,1
1551321660446,0,Select-0,200,OK,Thread Group 1-1,text,true,,12867,0,0,0,null,0,0,0
1551321660449,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13002,0,1,1,null,1,0,0
1551321660450,0,Select-0,200,OK,Thread Group 1-1,text,true,,12871,0,0,0,null,0,0,0
1551321660454,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660455,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660458,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12998,0,1,1,null,1,0,0
1551321660459,1,Select-0,200,OK,Thread Group 1-1,text,true,,12867,0,0,0,null,0,0,0
1551321660463,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13002,0,1,1,null,1,0,0
1551321660464,0,Select-0,200,OK,Thread Group 1-1,text,true,,12871,0,0,0,null,0,0,0
1551321660468,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660469,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660472,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12998,0,1,1,null,1,0,0
1551321660473,1,Select-0,200,OK,Thread Group 1-1,text,true,,12867,0,0,0,null,0,0,0
1551321660477,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13002,0,1,1,null,1,0,0
1551321660478,0,Select-0,200,OK,Thread Group 1-1,text,true,,12871,0,0,0,null,0,0,0
1551321660481,2,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660482,1,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660485,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12998,0,1,1,null,1,0,0
1551321660486,0,Select-0,200,OK,Thread Group 1-1,text,true,,12867,0,0,0,null,0,0,0
1551321660489,23,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13002,0,1,1,null,22,0,0
1551321660511,1,Select-0,200,OK,Thread Group 1-1,text,true,,12871,0,0,0,null,0,0,0
1551321660516,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13001,0,1,1,null,1,0,0
1551321660517,0,Select-0,200,OK,Thread Group 1-1,text,true,,12870,0,0,0,null,0,0,0
1551321660520,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,12998,0,1,1,null,0,0,0
1551321660521,0,Select-0,200,OK,Thread Group 1-1,text,true,,12867,0,0,0,null,0,0,0
1551321660523,1,Select,200,OK,Thread Group 1-1,text,true, DB_UP_AND_RUNNING ,13002,0,1,1,null,1,0,0
